SOURCE_POOL;TARGET_POOL;SEMANTICS;P_PARTIAL;NOISE;NFILES_POS;FOLD;ILASP_TRAIN_SUCCEEDED;STORED_MCC;STORED_MCC_FULL;SURFACE_POS;SURFACE_NEG;TP;FP;TN;FN;MCC;ACCURACY;LEARNED_MODEL_FILENAME;SCORE_SECONDS
large;dense;PRF;0.5;0.1;60;2;0;0.0;0.0;;;;;;;;;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;
large;dense;PRF;0.5;0.1;20;3;0;0.0;0.0;;;;;;;;;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;
large;dense;PRF;0.5;0.1;60;3;0;0.0;0.0;;;;;;;;;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;
large;dense;PRF;0.5;0.1;60;4;0;0.0;0.0;;;;;;;;;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;
large;dense;PRF;0.5;0.1;20;5;0;0.0;0.0;;;;;;;;;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;
large;dense;PRF;0.5;0.1;60;5;0;0.0;0.0;;;;;;;;;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;
dense;dense;ADM;1.0;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.48
dense;dense;ADM;1.0;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.19
dense;dense;ADM;1.0;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.18
dense;dense;ADM;1.0;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.17
dense;dense;ADM;1.0;0.0;20;5;1;0.9900495037128093;0.9900495037128093;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.46
dense;dense;ADM;1.0;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.18
dense;dense;ADM;1.0;0.1;20;1;1;0.7995900589021114;0.7995900589021114;80;80;80;16;64;0;0.816497;0.9;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.2
dense;dense;ADM;1.0;0.1;60;1;1;0.932286907826487;0.932286907826487;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.19
dense;dense;ADM;0.5;0.0;20;1;1;0.6034562377694128;0.9511897312113418;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.47
dense;dense;ADM;0.5;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.2
dense;dense;ADM;0.5;0.0;20;2;1;0.6127576206206944;0.9416965821485117;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.2
dense;dense;ADM;0.5;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.16
dense;dense;ADM;1.0;0.1;20;4;1;0.9900495037128093;0.9900495037128093;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.48
dense;dense;ADM;1.0;0.1;60;4;1;0.8080176743014172;0.8080176743014172;80;80;80;13;67;0;0.848782;0.91875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.18
dense;dense;ADM;1.0;0.1;20;5;1;0.9900495037128093;0.9900495037128093;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.19
dense;dense;ADM;1.0;0.1;60;5;1;0.9900495037128093;0.9900495037128093;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.2
dense;dense;ADM;1.0;0.0;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.5
dense;dense;ADM;1.0;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.2
dense;dense;ADM;1.0;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.16
dense;dense;ADM;1.0;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.2
dense;dense;ADM;1.0;0.1;20;2;1;0.9229582069908971;0.9229582069908971;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.47
dense;dense;ADM;1.0;0.1;60;2;1;0.9801960588196069;0.9801960588196069;80;80;80;8;72;0;0.904534;0.95;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.21
dense;dense;ADM;1.0;0.1;20;3;1;0.932286907826487;0.932286907826487;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.2
dense;dense;ADM;1.0;0.1;60;3;1;0.9229582069908971;0.9229582069908971;80;80;80;10;70;0;0.881917;0.9375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.19
dense;dense;ADM;0.5;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.18
dense;dense;ADM;0.5;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.23
dense;dense;ADM;0.5;0.1;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.18
dense;dense;ADM;0.5;0.1;60;1;1;0.8310394493741197;0.9704367948586523;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.25
dense;dense;ADM;0.5;0.0;20;3;1;0.6300052909830732;0.932286907826487;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.2
dense;dense;ADM;0.5;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.21
dense;dense;ADM;0.5;0.0;20;4;1;0.6592685147442633;0.9229582069908971;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.19
dense;dense;ADM;0.5;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.25
dense;dense;ADM;0.5;0.1;20;2;1;0.192598242245835;0.8954338623269738;80;80;80;8;72;0;0.904534;0.95;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.19
dense;dense;ADM;0.5;0.1;60;2;1;0.96;0.9900495037128093;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.24
dense;dense;ADM;0.5;0.1;20;3;1;0.4762807282543458;0.7545790974665509;80;80;62;2;78;18;0.765466;0.875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.19
dense;dense;ADM;0.5;0.1;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.24
dense;dense;ADM;0.5;0.1;20;4;1;0.5;0.5927489783638191;80;80;52;0;80;28;0.693889;0.825;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.18
dense;dense;ADM;0.5;0.1;60;4;1;0.900720865153615;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.25
dense;dense;ADM;0.5;0.1;20;5;1;0.9900495037128093;0.9801960588196069;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.2
dense;dense;ADM;0.5;0.1;60;5;1;0.5;0.693888666488711;80;80;44;0;80;36;0.615882;0.775;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.26
dense;dense;CMP;1.0;0.0;20;1;1;0.9801960588196069;0.9801960588196069;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.33
dense;dense;CMP;1.0;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.2
dense;dense;CMP;1.0;0.0;20;2;1;0.8226366627527562;0.8226366627527562;80;80;78;5;75;2;0.913142;0.95625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.23
dense;dense;CMP;1.0;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.19
dense;dense;CMP;1.0;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.35
dense;dense;CMP;1.0;0.0;60;3;1;0.9607689228305227;0.9607689228305227;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.21
dense;dense;CMP;1.0;0.0;20;4;1;0.9137080416200247;0.9137080416200247;80;80;80;13;67;0;0.848782;0.91875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.24
dense;dense;CMP;1.0;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.18
dense;dense;CMP;1.0;0.1;20;2;1;0.9704367948586523;0.9704367948586523;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.35
dense;dense;CMP;1.0;0.1;60;2;1;0.9201840552184065;0.9201840552184065;80;80;79;0;80;1;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.32
dense;dense;CMP;1.0;0.1;20;3;1;0.9607689228305227;0.9607689228305227;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.27
dense;dense;CMP;1.0;0.1;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.17
dense;dense;CMP;1.0;0.0;20;5;1;0.8954338623269738;0.8954338623269738;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.35
dense;dense;CMP;1.0;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.31
dense;dense;CMP;1.0;0.1;20;1;1;1.0;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.28
dense;dense;CMP;1.0;0.1;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.17
dense;dense;CMP;0.5;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.28
dense;dense;CMP;0.5;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.31
dense;dense;CMP;0.5;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.25
dense;dense;CMP;0.5;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.26
dense;dense;CMP;1.0;0.1;20;4;1;0.8250286473253903;0.8250286473253903;80;80;80;9;71;0;0.89317;0.94375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.38
dense;dense;CMP;1.0;0.1;60;4;1;0.9900495037128093;0.9900495037128093;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.32
dense;dense;CMP;1.0;0.1;20;5;1;0.8509629433967631;0.8509629433967631;80;80;80;9;71;0;0.89317;0.94375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.26
dense;dense;CMP;1.0;0.1;60;5;1;0.9401880564188067;0.9401880564188067;80;80;78;2;78;2;0.95;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.24
dense;dense;CMP;0.5;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.31
dense;dense;CMP;0.5;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.32
dense;dense;CMP;0.5;0.1;20;1;1;0.44543540318737396;0.6673863619872192;80;80;40;4;76;40;0.503903;0.725;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.2
dense;dense;CMP;0.5;0.1;60;1;1;0.9601920576192068;0.9900495037128093;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.26
dense;dense;CMP;0.5;0.0;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.43
dense;dense;CMP;0.5;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.31
dense;dense;CMP;0.5;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.2
dense;dense;CMP;0.5;0.0;60;2;1;0.9900495037128093;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.27
